City,Agency,State,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006_hist,2007_hist,2008_hist,2009_hist,2010_hist,2011_hist,2012_hist,2013_hist,2014_hist,Unnamed: 32,2006_new,2007_new,2008_new,2009_new,2010_new,2011_new,2012_new,2013_new,2014_new,2015,2016,2006_diff,2006_diff_pct,2006,2007_diff,2007_diff_pct,2007,2008_diff,2008_diff_pct,2008,2009_diff,2009_diff_pct,2009,2010_diff,2010_diff_pct,2010,2011_diff,2011_diff_pct,2011,2012_diff,2012_diff_pct,2012,2013_diff,2013_diff_pct,2013,2014_diff,2014_diff_pct,2014
North Branford,North Branford Police Dept,CT,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0
North Haven,North Haven Police Dept,CT,12.0,6.0,12.0,23.0,19.0,17.0,14.0,14.0,8.0,13.0,10.0,16.0,14.0,12.0,8.0,7.0,11.0,7.0,7.0,11.0,8.0,13.0,22.0,9.0,9.0,9.0,6.0,11.0,14.0,8.0,,,22.0,9.0,9.0,8.0,6.0,11.0,14.0,8.0,4.0,6.0,,,,0.0,0.0,22.0,0.0,0.0,9.0,0.0,0.0,9.0,-1.0,-0.111111111111,,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,8.0
Norwalk,Norwalk Police Dept,CT,154.0,125.0,167.0,162.0,169.0,208.0,210.0,137.0,188.0,172.0,130.0,169.0,157.0,102.0,132.0,135.0,104.0,107.0,156.0,128.0,93.0,114.0,120.0,125.0,159.0,129.0,90.0,68.0,61.0,64.0,,,120.0,125.0,157.0,129.0,90.0,68.0,61.0,64.0,41.0,65.0,,,,0.0,0.0,120.0,0.0,0.0,125.0,-2.0,-0.0125786163522,,0.0,0.0,129.0,0.0,0.0,90.0,0.0,0.0,68.0,0.0,0.0,61.0,0.0,0.0,64.0
Norwich,Norwich Police Dept,CT,39.0,44.0,47.0,25.0,30.0,30.0,31.0,43.0,57.0,37.0,55.0,44.0,54.0,43.0,54.0,38.0,55.0,53.0,,49.0,51.0,68.0,47.0,49.0,44.0,46.0,45.0,35.0,29.0,23.0,,68.0,47.0,49.0,44.0,46.0,45.0,35.0,29.0,23.0,28.0,21.0,0.0,0.0,68.0,0.0,0.0,47.0,0.0,0.0,49.0,0.0,0.0,44.0,0.0,0.0,46.0,0.0,0.0,45.0,0.0,0.0,35.0,0.0,0.0,29.0,0.0,0.0,23.0
Old Saybrook,Old Saybrook Police Dept,CT,2.0,3.0,,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,,4.0,0.0,1.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
Orange,Orange Police Dept,CT,9.0,11.0,7.0,16.0,14.0,20.0,4.0,15.0,16.0,16.0,6.0,10.0,8.0,8.0,6.0,4.0,5.0,3.0,5.0,8.0,3.0,3.0,7.0,3.0,9.0,7.0,3.0,5.0,9.0,5.0,,3.0,7.0,3.0,10.0,,3.0,5.0,9.0,5.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.111111111111,,,,,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0
Plainfield,Plainfield Police Dept,CT,2.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,4.0,0.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,-1.0,-0.333333333333,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0
Plainville,Plainville Police Dept,CT,9.0,11.0,15.0,13.0,8.0,5.0,11.0,9.0,5.0,12.0,7.0,16.0,10.0,8.0,7.0,6.0,13.0,14.0,8.0,10.0,9.0,9.0,13.0,11.0,6.0,11.0,5.0,4.0,12.0,7.0,,9.0,13.0,11.0,6.0,11.0,5.0,4.0,12.0,7.0,4.0,6.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,7.0
Plymouth,Plymouth Police Dept,CT,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,1.0,,4.0,,5.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,,,,0.0,0.0,5.0,0.0,0.0,2.0,-1.0,-0.2,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0
Ridgefield,Ridgefield Police Dept,CT,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0
Rocky Hill,Rocky Hill Police Dept,CT,9.0,5.0,12.0,10.0,8.0,11.0,16.0,9.0,6.0,13.0,10.0,8.0,3.0,5.0,3.0,5.0,8.0,2.0,2.0,4.0,,2.0,5.0,3.0,7.0,4.0,3.0,1.0,7.0,2.0,,,5.0,3.0,7.0,4.0,3.0,1.0,7.0,2.0,3.0,4.0,,,,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0
Seymour,Seymour Police Dept,CT,1.0,2.0,4.0,5.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,3.0,9.0,6.0,10.0,4.0,5.0,5.0,1.0,4.0,3.0,3.0,4.0,2.0,6.0,5.0,,5.0,1.0,4.0,3.0,3.0,4.0,2.0,6.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0
Shelton,Shelton Police Dept,CT,3.0,2.0,5.0,7.0,6.0,7.0,5.0,9.0,10.0,6.0,5.0,13.0,14.0,11.0,5.0,6.0,5.0,7.0,12.0,16.0,7.0,11.0,12.0,7.0,18.0,11.0,10.0,12.0,7.0,15.0,,11.0,12.0,7.0,18.0,11.0,10.0,12.0,7.0,15.0,12.0,15.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,15.0
Simsbury,Simsbury Police Dept,CT,2.0,2.0,2.0,0.0,6.0,3.0,1.0,1.0,2.0,1.0,0.0,5.0,4.0,3.0,4.0,0.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
South Windsor,South Windsor Police Dept,CT,2.0,4.0,,2.0,7.0,5.0,5.0,3.0,5.0,4.0,9.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,5.0,5.0,7.0,2.0,1.0,4.0,2.0,6.0,3.0,,5.0,5.0,7.0,2.0,1.0,4.0,2.0,6.0,3.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0
Southington,Southington Police Dept,CT,15.0,14.0,16.0,14.0,11.0,7.0,,24.0,11.0,16.0,18.0,18.0,8.0,7.0,10.0,4.0,12.0,13.0,10.0,18.0,,16.0,18.0,5.0,11.0,12.0,13.0,11.0,15.0,15.0,,,18.0,5.0,11.0,12.0,13.0,11.0,15.0,14.0,7.0,20.0,,,,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,15.0,-1.0,-0.0666666666667,
