City,Agency,State,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006_hist,2007_hist,2008_hist,2009_hist,2010_hist,2011_hist,2012_hist,2013_hist,2014_hist,Unnamed: 32,2006_new,2007_new,2008_new,2009_new,2010_new,2011_new,2012_new,2013_new,2014_new,2015,2016,2006_diff,2006_diff_pct,2006,2007_diff,2007_diff_pct,2007,2008_diff,2008_diff_pct,2008,2009_diff,2009_diff_pct,2009,2010_diff,2010_diff_pct,2010,2011_diff,2011_diff_pct,2011,2012_diff,2012_diff_pct,2012,2013_diff,2013_diff_pct,2013,2014_diff,2014_diff_pct,2014
Suffield,Suffield Police Dept,CT,0.0,6.0,4.0,0.0,5.0,5.0,3.0,1.0,4.0,2.0,1.0,5.0,2.0,0.0,3.0,0.0,2.0,3.0,5.0,8.0,5.0,9.0,1.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,,,1.0,6.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,6.0,,,,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0
Torrington,Torrington Police Dept,CT,32.0,72.0,148.0,66.0,35.0,43.0,51.0,36.0,63.0,71.0,50.0,26.0,32.0,35.0,44.0,112.0,130.0,126.0,122.0,83.0,98.0,105.0,31.0,33.0,48.0,21.0,30.0,22.0,33.0,31.0,,,31.0,31.0,48.0,21.0,30.0,22.0,33.0,31.0,20.0,41.0,,,,0.0,0.0,31.0,-2.0,-0.0606060606061,,0.0,0.0,48.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,22.0,0.0,0.0,33.0,0.0,0.0,31.0
Trumbull,Trumbull Police Dept,CT,20.0,3.0,,8.0,6.0,9.0,8.0,11.0,6.0,16.0,7.0,8.0,16.0,13.0,6.0,12.0,10.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,10.0,6.0,3.0,0.0,7.0,,2.0,5.0,6.0,5.0,10.0,6.0,3.0,0.0,7.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,7.0
Vernon,Vernon Police Dept,CT,37.0,46.0,118.0,36.0,66.0,44.0,25.0,34.0,36.0,43.0,30.0,32.0,32.0,20.0,14.0,9.0,18.0,22.0,20.0,13.0,20.0,34.0,36.0,12.0,17.0,12.0,15.0,34.0,24.0,12.0,,,35.0,12.0,16.0,12.0,15.0,34.0,26.0,12.0,15.0,12.0,,,,-1.0,-0.0277777777778,,0.0,0.0,12.0,-1.0,-0.0588235294118,,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,34.0,2.0,0.0833333333333,,0.0,0.0,12.0
Wallingford,Wallingford Police Dept,CT,4.0,10.0,7.0,19.0,43.0,26.0,17.0,1.0,17.0,5.0,40.0,31.0,21.0,41.0,48.0,6.0,15.0,17.0,17.0,5.0,9.0,11.0,14.0,15.0,11.0,12.0,9.0,3.0,4.0,16.0,,12.0,14.0,13.0,11.0,12.0,9.0,3.0,4.0,16.0,20.0,16.0,1.0,0.0909090909091,,0.0,0.0,14.0,-2.0,-0.133333333333,,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,16.0
Waterbury,Waterbury Police Dept,CT,139.0,162.0,185.0,190.0,251.0,347.0,416.0,388.0,239.0,245.0,225.0,360.0,263.0,448.0,328.0,241.0,224.0,248.0,192.0,179.0,182.0,146.0,167.0,190.0,180.0,179.0,160.0,131.0,161.0,147.0,,146.0,167.0,190.0,180.0,179.0,160.0,131.0,161.0,147.0,174.0,295.0,0.0,0.0,146.0,0.0,0.0,167.0,0.0,0.0,190.0,0.0,0.0,180.0,0.0,0.0,179.0,0.0,0.0,160.0,0.0,0.0,131.0,0.0,0.0,161.0,0.0,0.0,147.0
Waterford,Waterford Police Dept,CT,8.0,7.0,15.0,32.0,34.0,31.0,26.0,41.0,42.0,27.0,22.0,23.0,19.0,25.0,14.0,23.0,17.0,13.0,33.0,33.0,33.0,24.0,26.0,48.0,32.0,39.0,50.0,38.0,31.0,23.0,,24.0,26.0,48.0,38.0,39.0,50.0,38.0,35.0,46.0,40.0,24.0,0.0,0.0,24.0,0.0,0.0,26.0,0.0,0.0,48.0,6.0,0.1875,,0.0,0.0,39.0,0.0,0.0,50.0,0.0,0.0,38.0,4.0,0.129032258065,,23.0,1.0,
Watertown,Watertown Police Dept,CT,8.0,4.0,7.0,10.0,11.0,3.0,4.0,20.0,38.0,24.0,16.0,10.0,11.0,3.0,0.0,1.0,1.0,5.0,6.0,2.0,6.0,15.0,39.0,42.0,25.0,23.0,27.0,16.0,29.0,21.0,,15.0,38.0,41.0,25.0,23.0,27.0,16.0,25.0,20.0,15.0,8.0,0.0,0.0,15.0,-1.0,-0.025641025641,,-1.0,-0.0238095238095,,0.0,0.0,25.0,0.0,0.0,23.0,0.0,0.0,27.0,0.0,0.0,16.0,-4.0,-0.137931034483,,-1.0,-0.047619047619,
West Hartford,West Hartford Police Dept,CT,73.0,20.0,25.0,25.0,47.0,51.0,50.0,36.0,56.0,46.0,46.0,37.0,27.0,33.0,32.0,26.0,31.0,39.0,35.0,39.0,51.0,50.0,35.0,39.0,37.0,14.0,17.0,9.0,8.0,10.0,,50.0,27.0,38.0,37.0,14.0,17.0,9.0,8.0,10.0,8.0,0.0,0.0,0.0,50.0,-8.0,-0.228571428571,,-1.0,-0.025641025641,,0.0,0.0,37.0,0.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,10.0
West Haven,West Haven Police Dept,CT,136.0,117.0,120.0,147.0,138.0,114.0,178.0,128.0,80.0,74.0,27.0,61.0,34.0,12.0,33.0,17.0,98.0,41.0,76.0,186.0,81.0,115.0,156.0,323.0,322.0,367.0,200.0,259.0,220.0,101.0,,115.0,156.0,323.0,322.0,367.0,200.0,259.0,220.0,101.0,27.0,70.0,0.0,0.0,115.0,0.0,0.0,156.0,0.0,0.0,323.0,0.0,0.0,322.0,0.0,0.0,367.0,0.0,0.0,200.0,0.0,0.0,259.0,0.0,0.0,220.0,0.0,0.0,101.0
Weston,Weston Police Dept,CT,1.0,4.0,0.0,8.0,0.0,3.0,6.0,0.0,7.0,6.0,7.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,2.0
Westport,Westport Police Dept,CT,7.0,8.0,7.0,9.0,24.0,30.0,18.0,8.0,7.0,10.0,19.0,21.0,27.0,14.0,8.0,16.0,31.0,16.0,8.0,8.0,6.0,12.0,10.0,22.0,15.0,7.0,11.0,9.0,1.0,4.0,,8.0,10.0,22.0,15.0,7.0,11.0,9.0,1.0,4.0,5.0,5.0,-4.0,-0.333333333333,,0.0,0.0,10.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,4.0
Wethersfield,Wethersfield Police Dept,CT,32.0,32.0,43.0,40.0,46.0,43.0,47.0,37.0,29.0,43.0,27.0,23.0,46.0,33.0,6.0,12.0,8.0,8.0,19.0,18.0,14.0,12.0,14.0,13.0,7.0,14.0,7.0,11.0,8.0,4.0,,12.0,13.0,13.0,7.0,13.0,7.0,11.0,8.0,4.0,16.0,,0.0,0.0,12.0,-1.0,-0.0714285714286,,0.0,0.0,13.0,0.0,0.0,7.0,-1.0,-0.0714285714286,,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,4.0
Willimantic,Willimantic Police Dept,CT,16.0,25.0,32.0,15.0,16.0,19.0,15.0,14.0,13.0,11.0,47.0,95.0,115.0,90.0,86.0,48.0,29.0,31.0,17.0,11.0,20.0,17.0,9.0,20.0,29.0,24.0,15.0,13.0,14.0,16.0,,,9.0,20.0,28.0,25.0,15.0,13.0,14.0,15.0,12.0,7.0,,,,0.0,0.0,9.0,0.0,0.0,20.0,-1.0,-0.0344827586207,,1.0,0.0416666666667,,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,14.0,-1.0,-0.0625,
Wilton,Wilton Police Dept,CT,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0
Winchester,Winchester Town Police Dept,CT,5.0,13.0,3.0,4.0,16.0,12.0,6.0,1.0,20.0,6.0,2.0,15.0,0.0,14.0,24.0,9.0,4.0,2.0,8.0,12.0,20.0,12.0,8.0,10.0,16.0,16.0,6.0,9.0,11.0,8.0,,14.0,7.0,10.0,16.0,16.0,6.0,9.0,11.0,8.0,3.0,1.0,2.0,0.166666666667,,-1.0,-0.125,,0.0,0.0,10.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,8.0
Windsor Locks,Windsor Locks Police Dept,CT,13.0,23.0,21.0,10.0,21.0,14.0,11.0,12.0,13.0,5.0,10.0,9.0,7.0,4.0,5.0,4.0,4.0,2.0,2.0,,9.0,2.0,14.0,4.0,5.0,9.0,8.0,4.0,4.0,2.0,,2.0,14.0,4.0,5.0,,8.0,4.0,4.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,5.0,,,,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0
Windsor,Windsor Police Dept,CT,13.0,13.0,19.0,21.0,15.0,17.0,13.0,10.0,10.0,16.0,10.0,6.0,11.0,8.0,10.0,5.0,3.0,3.0,23.0,13.0,10.0,13.0,11.0,4.0,3.0,11.0,6.0,4.0,7.0,5.0,,13.0,11.0,4.0,3.0,11.0,6.0,4.0,7.0,5.0,8.0,14.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,5.0
Wolcott,Wolcott Police Dept,CT,5.0,5.0,9.0,6.0,2.0,1.0,6.0,6.0,13.0,8.0,4.0,2.0,8.0,6.0,2.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,-1.0,-1.0,,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0
