City,Agency,State,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006_hist,2007_hist,2008_hist,2009_hist,2010_hist,2011_hist,2012_hist,2013_hist,2014_hist,Unnamed: 32,2006_new,2007_new,2008_new,2009_new,2010_new,2011_new,2012_new,2013_new,2014_new,2015,2016,2006_diff,2006_diff_pct,2006,2007_diff,2007_diff_pct,2007,2008_diff,2008_diff_pct,2008,2009_diff,2009_diff_pct,2009,2010_diff,2010_diff_pct,2010,2011_diff,2011_diff_pct,2011,2012_diff,2012_diff_pct,2012,2013_diff,2013_diff_pct,2013,2014_diff,2014_diff_pct,2014
Suffield,Suffield Police Dept,CT,64.0,36.0,41.0,53.0,44.0,55.0,41.0,44.0,25.0,15.0,19.0,27.0,25.0,25.0,24.0,13.0,36.0,27.0,46.0,39.0,49.0,51.0,71.0,46.0,94.0,50.0,33.0,25.0,26.0,18.0,,,72.0,46.0,88.0,50.0,33.0,25.0,26.0,18.0,22.0,23.0,,,,1.0,0.0140845070423,,0.0,0.0,46.0,-6.0,-0.063829787234,,0.0,0.0,50.0,0.0,0.0,33.0,0.0,0.0,25.0,0.0,0.0,26.0,0.0,0.0,18.0
Torrington,Torrington Police Dept,CT,187.0,252.0,151.0,128.0,165.0,225.0,324.0,246.0,272.0,170.0,130.0,136.0,184.0,143.0,102.0,125.0,106.0,215.0,202.0,194.0,213.0,151.0,120.0,155.0,120.0,141.0,146.0,111.0,94.0,103.0,,,120.0,156.0,119.0,140.0,146.0,111.0,94.0,101.0,108.0,77.0,,,,0.0,0.0,120.0,1.0,0.00645161290323,,-1.0,-0.00833333333333,,-1.0,-0.00709219858156,,0.0,0.0,146.0,0.0,0.0,111.0,0.0,0.0,94.0,-2.0,-0.0194174757282,
Trumbull,Trumbull Police Dept,CT,164.0,171.0,,139.0,147.0,147.0,132.0,159.0,155.0,141.0,125.0,144.0,159.0,106.0,106.0,99.0,90.0,58.0,79.0,83.0,76.0,63.0,43.0,61.0,108.0,52.0,69.0,52.0,84.0,77.0,,62.0,43.0,61.0,108.0,51.0,69.0,52.0,84.0,76.0,82.0,77.0,-1.0,-0.015873015873,,0.0,0.0,43.0,0.0,0.0,61.0,0.0,0.0,108.0,-1.0,-0.0192307692308,,0.0,0.0,69.0,0.0,0.0,52.0,0.0,0.0,84.0,-1.0,-0.012987012987,
Vernon,Vernon Police Dept,CT,258.0,358.0,225.0,208.0,193.0,170.0,212.0,156.0,125.0,161.0,111.0,114.0,112.0,97.0,119.0,128.0,110.0,105.0,118.0,55.0,80.0,78.0,84.0,65.0,90.0,67.0,67.0,65.0,64.0,99.0,,,87.0,68.0,105.0,66.0,67.0,65.0,64.0,99.0,55.0,51.0,,,,3.0,0.0357142857143,,3.0,0.0461538461538,,15.0,0.166666666667,,-1.0,-0.0149253731343,,0.0,0.0,67.0,0.0,0.0,65.0,0.0,0.0,64.0,0.0,0.0,99.0
Wallingford,Wallingford Police Dept,CT,258.0,321.0,254.0,303.0,392.0,303.0,285.0,280.0,224.0,205.0,207.0,246.0,222.0,161.0,142.0,73.0,77.0,136.0,140.0,143.0,112.0,115.0,119.0,131.0,93.0,101.0,126.0,161.0,77.0,96.0,,115.0,119.0,131.0,90.0,101.0,126.0,161.0,77.0,95.0,145.0,170.0,0.0,0.0,115.0,0.0,0.0,119.0,0.0,0.0,131.0,-3.0,-0.0322580645161,,0.0,0.0,101.0,0.0,0.0,126.0,0.0,0.0,161.0,0.0,0.0,77.0,-1.0,-0.0104166666667,
Waterbury,Waterbury Police Dept,CT,1665.0,1964.0,1908.0,2426.0,2492.0,2595.0,2920.0,2196.0,1815.0,1866.0,2049.0,1930.0,1472.0,1308.0,1212.0,1252.0,1299.0,1246.0,1082.0,1239.0,1198.0,1045.0,872.0,651.0,749.0,781.0,818.0,662.0,566.0,460.0,,1045.0,872.0,651.0,749.0,781.0,818.0,662.0,566.0,460.0,522.0,755.0,0.0,0.0,1045.0,0.0,0.0,872.0,0.0,0.0,651.0,0.0,0.0,749.0,0.0,0.0,781.0,0.0,0.0,818.0,0.0,0.0,662.0,0.0,0.0,566.0,0.0,0.0,460.0
Waterford,Waterford Police Dept,CT,86.0,71.0,103.0,104.0,95.0,59.0,103.0,90.0,93.0,108.0,68.0,122.0,134.0,92.0,76.0,82.0,68.0,62.0,42.0,55.0,69.0,46.0,57.0,51.0,55.0,58.0,46.0,55.0,73.0,39.0,,45.0,54.0,50.0,51.0,57.0,46.0,55.0,72.0,37.0,29.0,41.0,-1.0,-0.0217391304348,,-3.0,-0.0526315789474,,-1.0,-0.0196078431373,,-4.0,-0.0727272727273,,-1.0,-0.0172413793103,,0.0,0.0,46.0,0.0,0.0,55.0,-1.0,-0.013698630137,,-2.0,-0.0512820512821,
Watertown,Watertown Police Dept,CT,111.0,40.0,75.0,124.0,100.0,122.0,124.0,144.0,103.0,117.0,95.0,106.0,68.0,72.0,47.0,49.0,49.0,49.0,38.0,44.0,60.0,95.0,44.0,62.0,65.0,71.0,88.0,86.0,67.0,72.0,,94.0,44.0,62.0,65.0,71.0,88.0,86.0,60.0,72.0,72.0,75.0,-1.0,-0.0105263157895,,0.0,0.0,44.0,0.0,0.0,62.0,0.0,0.0,65.0,0.0,0.0,71.0,0.0,0.0,88.0,0.0,0.0,86.0,-7.0,-0.10447761194,,0.0,0.0,72.0
West Hartford,West Hartford Police Dept,CT,410.0,514.0,549.0,533.0,569.0,619.0,640.0,582.0,580.0,362.0,425.0,397.0,355.0,360.0,316.0,352.0,294.0,278.0,291.0,321.0,219.0,279.0,246.0,243.0,293.0,210.0,231.0,243.0,177.0,200.0,,279.0,241.0,254.0,292.0,210.0,231.0,243.0,176.0,200.0,156.0,131.0,0.0,0.0,279.0,-5.0,-0.020325203252,,11.0,0.0452674897119,,-1.0,-0.00341296928328,,0.0,0.0,210.0,0.0,0.0,231.0,0.0,0.0,243.0,-1.0,-0.00564971751412,,0.0,0.0,200.0
West Haven,West Haven Police Dept,CT,543.0,573.0,603.0,740.0,729.0,683.0,689.0,570.0,521.0,473.0,508.0,506.0,455.0,311.0,284.0,282.0,366.0,305.0,256.0,204.0,251.0,233.0,233.0,235.0,241.0,208.0,203.0,197.0,178.0,289.0,,233.0,233.0,235.0,241.0,208.0,203.0,197.0,178.0,289.0,118.0,128.0,0.0,0.0,233.0,0.0,0.0,233.0,0.0,0.0,235.0,0.0,0.0,241.0,0.0,0.0,208.0,0.0,0.0,203.0,0.0,0.0,197.0,0.0,0.0,178.0,0.0,0.0,289.0
Weston,Weston Police Dept,CT,36.0,41.0,31.0,22.0,23.0,35.0,30.0,19.0,33.0,24.0,42.0,36.0,17.0,18.0,11.0,24.0,15.0,11.0,13.0,5.0,12.0,8.0,4.0,9.0,6.0,7.0,9.0,11.0,13.0,6.0,,8.0,4.0,8.0,6.0,7.0,9.0,11.0,13.0,6.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0,-1.0,-0.111111111111,,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,6.0
Westport,Westport Police Dept,CT,200.0,245.0,263.0,197.0,141.0,254.0,193.0,168.0,173.0,119.0,99.0,142.0,142.0,135.0,117.0,105.0,87.0,67.0,85.0,52.0,49.0,72.0,58.0,72.0,57.0,76.0,89.0,40.0,47.0,53.0,,59.0,58.0,72.0,56.0,78.0,89.0,40.0,47.0,51.0,37.0,39.0,-13.0,-0.180555555556,,0.0,0.0,58.0,0.0,0.0,72.0,-1.0,-0.0175438596491,,2.0,0.0263157894737,,0.0,0.0,89.0,0.0,0.0,40.0,0.0,0.0,47.0,-2.0,-0.0377358490566,
Wethersfield,Wethersfield Police Dept,CT,110.0,137.0,107.0,97.0,84.0,121.0,101.0,99.0,116.0,87.0,92.0,103.0,67.0,78.0,59.0,123.0,80.0,74.0,83.0,98.0,87.0,68.0,65.0,63.0,74.0,82.0,58.0,62.0,44.0,67.0,,68.0,65.0,63.0,74.0,81.0,58.0,62.0,44.0,65.0,95.0,,0.0,0.0,68.0,0.0,0.0,65.0,0.0,0.0,63.0,0.0,0.0,74.0,-1.0,-0.0121951219512,,0.0,0.0,58.0,0.0,0.0,62.0,0.0,0.0,44.0,-2.0,-0.0298507462687,
Willimantic,Willimantic Police Dept,CT,252.0,336.0,336.0,319.0,387.0,245.0,226.0,206.0,175.0,166.0,257.0,198.0,145.0,212.0,147.0,186.0,147.0,165.0,132.0,111.0,171.0,93.0,145.0,116.0,124.0,93.0,61.0,104.0,58.0,56.0,,,144.0,116.0,124.0,93.0,61.0,104.0,58.0,56.0,58.0,47.0,,,,-1.0,-0.00689655172414,,0.0,0.0,116.0,0.0,0.0,124.0,0.0,0.0,93.0,0.0,0.0,61.0,0.0,0.0,104.0,0.0,0.0,58.0,0.0,0.0,56.0
Wilton,Wilton Police Dept,CT,69.0,28.0,46.0,45.0,47.0,51.0,54.0,90.0,54.0,53.0,50.0,78.0,35.0,50.0,32.0,44.0,51.0,24.0,20.0,24.0,26.0,17.0,16.0,19.0,15.0,20.0,17.0,17.0,26.0,13.0,,17.0,16.0,19.0,15.0,20.0,17.0,17.0,26.0,13.0,17.0,15.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,20.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,26.0,0.0,0.0,13.0
Winchester,Winchester Town Police Dept,CT,72.0,78.0,34.0,49.0,33.0,59.0,64.0,60.0,53.0,51.0,29.0,53.0,53.0,29.0,52.0,17.0,12.0,14.0,67.0,34.0,60.0,72.0,61.0,75.0,60.0,69.0,65.0,81.0,36.0,31.0,,71.0,61.0,76.0,60.0,68.0,65.0,81.0,36.0,31.0,55.0,47.0,-1.0,-0.0138888888889,,0.0,0.0,61.0,1.0,0.0133333333333,,0.0,0.0,60.0,-1.0,-0.0144927536232,,0.0,0.0,65.0,0.0,0.0,81.0,0.0,0.0,36.0,0.0,0.0,31.0
Windsor Locks,Windsor Locks Police Dept,CT,58.0,33.0,45.0,43.0,66.0,55.0,63.0,51.0,61.0,27.0,44.0,49.0,39.0,31.0,28.0,30.0,47.0,32.0,35.0,,39.0,27.0,38.0,30.0,58.0,42.0,33.0,49.0,42.0,49.0,,27.0,38.0,30.0,56.0,,33.0,49.0,42.0,49.0,16.0,32.0,0.0,0.0,27.0,0.0,0.0,38.0,0.0,0.0,30.0,-2.0,-0.0344827586207,,,,,0.0,0.0,33.0,0.0,0.0,49.0,0.0,0.0,42.0,0.0,0.0,49.0
Windsor,Windsor Police Dept,CT,250.0,216.0,238.0,248.0,161.0,201.0,152.0,133.0,129.0,101.0,125.0,82.0,59.0,45.0,46.0,52.0,72.0,56.0,51.0,67.0,56.0,50.0,50.0,59.0,86.0,74.0,58.0,55.0,48.0,59.0,,49.0,45.0,59.0,86.0,69.0,58.0,55.0,48.0,59.0,44.0,54.0,-1.0,-0.02,,-5.0,-0.1,,0.0,0.0,59.0,0.0,0.0,86.0,-5.0,-0.0675675675676,,0.0,0.0,58.0,0.0,0.0,55.0,0.0,0.0,48.0,0.0,0.0,59.0
Wolcott,Wolcott Police Dept,CT,138.0,126.0,108.0,117.0,80.0,116.0,101.0,70.0,83.0,106.0,81.0,71.0,53.0,62.0,41.0,55.0,52.0,43.0,46.0,51.0,43.0,52.0,59.0,47.0,41.0,54.0,56.0,78.0,43.0,44.0,,52.0,58.0,47.0,41.0,55.0,56.0,78.0,43.0,44.0,29.0,65.0,0.0,0.0,52.0,-1.0,-0.0169491525424,,0.0,0.0,47.0,0.0,0.0,41.0,1.0,0.0185185185185,,0.0,0.0,56.0,0.0,0.0,78.0,0.0,0.0,43.0,0.0,0.0,44.0
