City,Agency,State,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006_hist,2007_hist,2008_hist,2009_hist,2010_hist,2011_hist,2012_hist,2013_hist,2014_hist,Unnamed: 32,2006_new,2007_new,2008_new,2009_new,2010_new,2011_new,2012_new,2013_new,2014_new,2015,2016,2006_diff,2006_diff_pct,2006,2007_diff,2007_diff_pct,2007,2008_diff,2008_diff_pct,2008,2009_diff,2009_diff_pct,2009,2010_diff,2010_diff_pct,2010,2011_diff,2011_diff_pct,2011,2012_diff,2012_diff_pct,2012,2013_diff,2013_diff_pct,2013,2014_diff,2014_diff_pct,2014
Orange,Orange Police Dept,CT,0.0,3.0,0.0,8.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,,,,1.0,inf,,0.0,,0.0,0.0,,0.0,0.0,,0.0,-1.0,-1.0,,-2.0,-1.0,,,,,,,
Plainfield,Plainfield Police Dept,CT,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,7.0,1.0,3.0,0.0,5.0,4.0,4.0,1.0,0.0,3.0,2.0,3.0,,,,,13.0,12.0,10.0,12.0,15.0,9.0,14.0,9.0,20.0,18.0,,,,9.0,2.25,,11.0,11.0,,10.0,inf,,9.0,3.0,,13.0,6.5,,6.0,2.0,,,,,,,
Plainville,Plainville Police Dept,CT,3.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,4.0,4.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,,,23.0,20.0,28.0,25.0,21.0,25.0,18.0,,16.0,11.0,15.0,23.0,inf,,20.0,inf,,28.0,inf,,23.0,11.5,,21.0,inf,,23.0,11.5,,18.0,inf,,,,,,,
Plymouth,Plymouth Police Dept,CT,2.0,3.0,8.0,1.0,4.0,2.0,3.0,9.0,5.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,,,,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,-2.0,-1.0,,0.0,,0.0,-2.0,-1.0,,0.0,,0.0,,,,2.0,inf,,-4.0,-1.0,,,,,,,
Ridgefield,Ridgefield Police Dept,CT,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,1.0,inf,,2.0,inf,,,,,,,
Rocky Hill,Rocky Hill Police Dept,CT,2.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,,0.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,,,2.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,10.0,7.0,2.0,inf,,4.0,inf,,-3.0,-0.75,,-1.0,-1.0,,-2.0,-0.5,,1.0,1.0,,1.0,0.5,,1.0,1.0,,,,
Seymour,Seymour Police Dept,CT,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,13.0,7.0,3.0,2.0,2.0,,,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,8.0,2.0,3.0,-5.0,-1.0,,-8.0,-1.0,,-13.0,-1.0,,-5.0,-0.714285714286,,-3.0,-1.0,,0.0,0.0,2.0,-2.0,-1.0,,,,,,,
Shelton,Shelton Police Dept,CT,1.0,0.0,1.0,3.0,5.0,2.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,6.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,2.0,7.0,,,,2.0,,2.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,,,,-1.0,-0.333333333333,,-2.0,-1.0,,-4.0,-0.8,,-2.0,-1.0,,-3.0,-0.428571428571,,,,,,,
Simsbury,Simsbury Police Dept,CT,2.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,-1.0,-0.5,,0.0,,0.0,-1.0,-1.0,,-1.0,-1.0,,0.0,,0.0,,,,,,
South Windsor,South Windsor Police Dept,CT,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,5.0,6.0,0.0,5.0,2.0,3.0,3.0,4.0,3.0,8.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,7.0,3.0,4.0,,,2.0,3.0,7.0,7.0,3.0,3.0,6.0,5.0,6.0,3.0,4.0,-2.0,-0.5,,-2.0,-0.4,,4.0,1.33333333333,,4.0,1.33333333333,,2.0,2.0,,-4.0,-0.571428571429,,3.0,1.0,,1.0,0.25,,,,
Southington,Southington Police Dept,CT,4.0,13.0,3.0,6.0,4.0,10.0,,5.0,3.0,4.0,10.0,9.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,,6.0,15.0,7.0,4.0,5.0,9.0,5.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,,-14.0,-0.933333333333,,-7.0,-1.0,,-4.0,-1.0,,-5.0,-1.0,,-9.0,-1.0,,-5.0,-1.0,,,,,,,
Stamford,Stamford Police Dept,CT,16.0,17.0,29.0,13.0,19.0,17.0,25.0,22.0,22.0,15.0,14.0,18.0,18.0,32.0,35.0,9.0,13.0,14.0,11.0,12.0,18.0,28.0,34.0,27.0,31.0,19.0,32.0,25.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-0.964285714286,,-34.0,-1.0,,-27.0,-1.0,,-31.0,-1.0,,-19.0,-1.0,,-32.0,-1.0,,-25.0,-1.0,,,,,,,
Stonington,Stonington Police Dept,CT,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,,,,,0.0,4.0,1.0,4.0,1.0,2.0,,0.0,0.0,4.0,,,,0.0,,0.0,4.0,inf,,-3.0,-0.75,,3.0,3.0,,-4.0,-0.8,,-1.0,-0.333333333333,,,,,,,
Stratford,Stratford Police Dept,CT,0.0,4.0,4.0,11.0,18.0,5.0,8.0,2.0,2.0,10.0,3.0,11.0,13.0,5.0,12.0,12.0,10.0,11.0,8.0,8.0,12.0,5.0,3.0,4.0,11.0,15.0,9.0,15.0,,,,5.0,8.0,13.0,7.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,5.0,5.0,1.66666666667,,9.0,2.25,,-4.0,-0.363636363636,,-12.0,-0.8,,-7.0,-0.777777777778,,-13.0,-0.866666666667,,,,,,,
Suffield,Suffield Police Dept,CT,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,,,,2.0,4.0,3.0,2.0,5.0,2.0,7.0,3.0,3.0,8.0,4.0,1.0,1.0,,4.0,inf,,2.0,2.0,,1.0,1.0,,5.0,inf,,2.0,inf,,6.0,6.0,,,,,,,
Torrington,Torrington Police Dept,CT,11.0,15.0,20.0,16.0,20.0,15.0,9.0,12.0,8.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,6.0,5.0,1.0,3.0,9.0,11.0,11.0,14.0,20.0,17.0,18.0,,,,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,-9.0,-1.0,,-11.0,-1.0,,-9.0,-0.818181818182,,-14.0,-1.0,,-19.0,-0.95,,-16.0,-0.941176470588,,-18.0,-1.0,,,,,,,
Trumbull,Trumbull Police Dept,CT,0.0,0.0,,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,,,,4.0,5.0,3.0,3.0,1.0,7.0,3.0,,5.0,4.0,2.0,1.0,0.333333333333,,2.0,0.666666666667,,3.0,inf,,-2.0,-0.4,,-2.0,-0.666666666667,,7.0,inf,,3.0,inf,,,,,,,
Vernon,Vernon Police Dept,CT,1.0,1.0,4.0,5.0,8.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,12.0,5.0,4.0,5.0,5.0,5.0,7.0,5.0,,,,,15.0,7.0,4.0,5.0,9.0,5.0,12.0,12.0,7.0,15.0,,,,11.0,2.75,,2.0,0.4,,-1.0,-0.2,,0.0,0.0,5.0,2.0,0.285714285714,,0.0,0.0,5.0,,,,,,
Wallingford,Wallingford Police Dept,CT,6.0,0.0,6.0,8.0,6.0,2.0,5.0,10.0,5.0,2.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,5.0,5.0,5.0,12.0,7.0,14.0,6.0,7.0,4.0,2.0,2.0,,,,,33.0,27.0,31.0,19.0,32.0,25.0,28.0,21.0,19.0,29.0,,,,19.0,1.35714285714,,21.0,3.5,,24.0,3.42857142857,,15.0,3.75,,30.0,15.0,,23.0,11.5,,,,,,,
Waterbury,Waterbury Police Dept,CT,35.0,22.0,37.0,28.0,31.0,32.0,32.0,61.0,39.0,38.0,32.0,39.0,34.0,59.0,45.0,64.0,38.0,48.0,50.0,49.0,32.0,39.0,18.0,19.0,15.0,6.0,9.0,7.0,2.0,,,0.0,0.0,0.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,2.0,-39.0,-1.0,,-18.0,-1.0,,-19.0,-1.0,,-11.0,-0.733333333333,,-5.0,-0.833333333333,,-4.0,-0.444444444444,,-4.0,-0.571428571429,,2.0,1.0,,,,
Waterford,Waterford Police Dept,CT,0.0,0.0,1.0,3.0,6.0,1.0,3.0,9.0,4.0,4.0,6.0,4.0,3.0,1.0,3.0,4.0,2.0,5.0,3.0,9.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,0.0,,,,5.0,3.0,4.0,11.0,15.0,9.0,15.0,8.0,7.0,12.0,6.0,2.0,0.666666666667,,-2.0,-0.4,,0.0,0.0,4.0,8.0,2.66666666667,,11.0,2.75,,8.0,8.0,,15.0,inf,,,,,,,
Watertown,Watertown Police Dept,CT,3.0,4.0,2.0,4.0,2.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,3.0,3.0,4.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,,,,0.0,,0.0,-3.0,-0.75,,-5.0,-0.833333333333,,-3.0,-1.0,,-3.0,-1.0,,-3.0,-0.75,,,,,,,
West Hartford,West Hartford Police Dept,CT,5.0,2.0,3.0,7.0,8.0,4.0,8.0,5.0,1.0,5.0,6.0,5.0,7.0,4.0,6.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,2.0,4.0,6.0,2.0,4.0,2.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,-1.0,,,,,-4.0,-1.0,,-6.0,-1.0,,-2.0,-1.0,,-4.0,-1.0,,-2.0,-1.0,,,,,,,
West Haven,West Haven Police Dept,CT,9.0,8.0,16.0,13.0,6.0,17.0,11.0,11.0,5.0,5.0,3.0,10.0,10.0,7.0,2.0,11.0,17.0,18.0,13.0,13.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,10.0,11.0,14.0,20.0,17.0,18.0,15.0,4.0,11.0,5.0,,,,9.0,9.0,,11.0,inf,,14.0,inf,,19.0,19.0,,17.0,inf,,17.0,17.0,,15.0,inf,,,,
Weston,Weston Police Dept,CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,3.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,6.0,11.0,3.0,inf,,3.0,inf,,0.0,,0.0,5.0,inf,,2.0,2.0,,0.0,,0.0,0.0,,0.0,,,,,,
Westport,Westport Police Dept,CT,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,,,,,4.0,5.0,5.0,5.0,7.0,5.0,8.0,10.0,3.0,1.0,,,,4.0,inf,,3.0,1.5,,4.0,4.0,,3.0,1.5,,4.0,1.33333333333,,5.0,inf,,,,,,,
Wethersfield,Wethersfield Police Dept,CT,4.0,2.0,4.0,3.0,2.0,2.0,4.0,6.0,3.0,3.0,6.0,2.0,4.0,0.0,8.0,7.0,6.0,1.0,4.0,9.0,3.0,5.0,3.0,4.0,5.0,1.0,9.0,1.0,,,,7.0,12.0,6.0,7.0,4.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,0.4,,9.0,3.0,,2.0,0.5,,2.0,0.4,,3.0,3.0,,-7.0,-0.777777777778,,1.0,1.0,,,,,,,
Willimantic,Willimantic Police Dept,CT,6.0,6.0,8.0,2.0,4.0,1.0,0.0,0.0,10.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,6.0,4.0,9.0,6.0,7.0,9.0,1.0,1.0,,,,39.0,18.0,19.0,15.0,6.0,9.0,7.0,,34.0,32.0,29.0,35.0,8.75,,9.0,1.0,,13.0,2.16666666667,,8.0,1.14285714286,,-3.0,-0.333333333333,,8.0,8.0,,6.0,6.0,,,,,,,
Wilton,Wilton Police Dept,CT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,9.0,8.0,9.0,3.0,inf,,4.0,inf,,4.0,inf,,3.0,inf,,4.0,inf,,1.0,inf,,0.0,,0.0,,,,,,
Winchester,Winchester Town Police Dept,CT,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,3.0,3.0,4.0,3.0,4.0,2.0,,,,1.0,0.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,-6.0,-0.857142857143,,-3.0,-1.0,,1.0,0.333333333333,,2.0,0.5,,0.0,0.0,3.0,-1.0,-0.25,,2.0,1.0,,,,,,,
Windsor Locks,Windsor Locks Police Dept,CT,1.0,2.0,4.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,1.0,3.0,,1.0,2.0,5.0,5.0,4.0,8.0,0.0,2.0,,,,1.0,2.0,4.0,6.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,-1.0,-0.5,,-3.0,-0.6,,-1.0,-0.2,,2.0,0.5,,-6.0,-0.75,,4.0,inf,,0.0,0.0,2.0,,,,,,
Windsor,Windsor Police Dept,CT,8.0,21.0,12.0,6.0,12.0,12.0,7.0,7.0,2.0,4.0,12.0,3.0,6.0,4.0,3.0,8.0,4.0,1.0,5.0,5.0,7.0,2.0,3.0,5.0,7.0,3.0,9.0,4.0,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.0,7.0,15.0,-1.0,-0.5,,-2.0,-0.666666666667,,-5.0,-1.0,,-7.0,-1.0,,-2.0,-0.666666666667,,-9.0,-1.0,,-3.0,-0.75,,,,,,,
Wolcott,Wolcott Police Dept,CT,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,11.0,7.0,4.0,0.0,1.0,4.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,-1.0,,-2.0,-1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,-2.0,-1.0,,-1.0,-1.0,,,,,,,
Agency,Agency,State,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,-2005.0,-0.999501495513,,-2007.0,-1.0,,-2006.0,-0.999003984064,,-2008.0,-0.99950223992,,-2008.0,-0.999004975124,,-2008.0,-0.998508204873,,-2012.0,-1.0,,-2013.0,-1.0,,-2014.0,-1.0,
